10000
id_1 x_86185 y_68006
id_7689 x_1515 y_43625
id_7690 x_11553 y_75256
id_7691 x_9522 y_99555
id_7692 x_82471 y_56791
id_7693 x_825 y_35827
id_7694 x_83945 y_24276
id_7695 x_84591 y_31112
id_7696 x_97843 y_68682
id_7697 x_42173 y_95484
id_7698 x_38323 y_4739
id_7699 x_95705 y_39655
id_7700 x_78289 y_31585
id_7701 x_60800 y_88139
id_7702 x_51719 y_15025
id_7703 x_78646 y_87233
id_7704 x_32297 y_5603
id_7705 x_2581 y_86125
id_7706 x_20108 y_48213
id_7707 x_22123 y_50037
id_7708 x_77634 y_83580
id_7709 x_43481 y_97971
id_7710 x_43888 y_89729
id_7711 x_9737 y_44462
id_7712 x_21255 y_62404
id_7713 x_36150 y_64671
id_7714 x_73420 y_87420
id_7715 x_56474 y_95231
id_7716 x_94795 y_15069
id_7717 x_24697 y_29438
id_7718 x_11899 y_6930
id_7719 x_93263 y_64700
id_7720 x_55393 y_88845
id_7721 x_93655 y_12600
id_7722 x_97829 y_10280
id_7723 x_78089 y_87492
id_7724 x_86618 y_79983
id_7725 x_42132 y_48255
id_7726 x_14345 y_20534
id_7727 x_37201 y_79601
id_7728 x_59266 y_60323
id_7729 x_99196 y_64357
id_7730 x_97675 y_60451
id_7731 x_64918 y_16104
id_7732 x_36800 y_56206
id_7733 x_21479 y_12847
id_7734 x_41991 y_78004
id_7735 x_35543 y_96626
id_7736 x_35176 y_5075
id_7737 x_39040 y_81479
id_7738 x_22914 y_96663
id_7739 x_5917 y_42691
id_7740 x_71847 y_40160
id_7741 x_40482 y_43988
id_7742 x_86948 y_53327
id_7743 x_12117 y_96115
id_7744 x_63691 y_78639
id_7745 x_13358 y_30230
id_7746 x_79103 y_11808
id_7747 x_88814 y_12553
id_7748 x_58647 y_13653
id_7749 x_80865 y_22944
id_7750 x_5974 y_64737
id_7751 x_64810 y_69381
id_7752 x_10801 y_35589
id_7753 x_852 y_12763
id_7754 x_56535 y_61806
id_7755 x_13274 y_32009
id_7756 x_33709 y_32993
id_7757 x_18156 y_68137
id_7758 x_27928 y_27213
id_7759 x_60174 y_47810
id_7760 x_91714 y_48532
id_7761 x_86274 y_1785
id_7762 x_28502 y_54227
id_7763 x_79452 y_61762
id_7764 x_14020 y_90370
id_7765 x_99401 y_40327
id_7766 x_55361 y_89734
id_7767 x_28423 y_72984
id_7768 x_41295 y_24369
id_7769 x_832 y_28746
id_7770 x_68711 y_46683
id_7771 x_1937 y_76275
id_7772 x_39560 y_97497
id_7773 x_58764 y_26300
id_7774 x_10243 y_7304
id_7775 x_8819 y_57816
id_7776 x_41144 y_67826
id_7777 x_25491 y_75543
id_7778 x_37834 y_4989
id_7779 x_99083 y_39166
id_7780 x_97448 y_41528
id_7781 x_21026 y_51084
id_7782 x_73835 y_97744
id_7783 x_95459 y_88700
id_7784 x_53314 y_42245
id_7785 x_7161 y_19735
id_7786 x_89196 y_71079
id_7787 x_7736 y_44618
id_7788 x_77730 y_63229
id_7789 x_42968 y_68673
id_7790 x_70704 y_33247
id_7791 x_33438 y_18680
id_7792 x_10671 y_77646
id_7793 x_37780 y_83279
id_7794 x_43608 y_90703
id_7795 x_73351 y_74800
id_7796 x_10810 y_7424
id_7797 x_42644 y_81267
id_7798 x_46872 y_16699
id_7799 x_15413 y_1633
id_7800 x_13894 y_76052
id_7801 x_46280 y_34776
id_7802 x_83346 y_50876
id_7803 x_65493 y_23314
id_7804 x_36522 y_95701
id_7805 x_66550 y_37030
id_7806 x_92109 y_92767
id_7807 x_28554 y_17467
id_7808 x_85117 y_64078
id_7809 x_53455 y_95239
id_7810 x_15254 y_77096
id_7811 x_68740 y_34645
id_7812 x_54837 y_71386
id_7813 x_44681 y_56362
id_7814 x_56371 y_43750
id_7815 x_1885 y_38331
id_7816 x_28207 y_42792
id_7817 x_39705 y_97374
id_7818 x_53008 y_40337
id_7819 x_98965 y_9637
id_7820 x_8220 y_66785
id_7821 x_83476 y_36689
id_7822 x_10368 y_20199
id_7823 x_4016 y_85853
id_7824 x_45691 y_84831
id_7825 x_75688 y_48370
id_7826 x_68503 y_23792
id_7827 x_95017 y_26979
id_7828 x_45617 y_42687
id_7829 x_46660 y_85764
id_7830 x_284 y_56300
id_7831 x_41270 y_29378
id_7832 x_62314 y_28795
id_7833 x_65843 y_46217
id_7834 x_62395 y_99395
id_7835 x_35786 y_30705
id_7836 x_18093 y_50131
id_7837 x_73966 y_33490
id_7838 x_46632 y_20022
id_7839 x_6191 y_75230
id_7840 x_5245 y_20896
id_7841 x_54825 y_99533
id_7842 x_3769 y_64101
id_7843 x_32667 y_33719
id_7844 x_56100 y_64451
id_7845 x_87761 y_72251
id_7846 x_37246 y_48037
id_7847 x_26453 y_96992
id_7848 x_90919 y_53879
id_7849 x_46809 y_901
id_7850 x_88963 y_85934
id_7851 x_47406 y_87324
id_7852 x_78396 y_41569
id_7853 x_37553 y_75765
id_7854 x_64424 y_15395
id_7855 x_64153 y_56796
id_7856 x_68523 y_53206
id_7857 x_87703 y_3734
id_7858 x_69522 y_9802
id_7859 x_85341 y_66774
id_7860 x_82598 y_46568
id_7861 x_32393 y_46451
id_7862 x_56201 y_89974
id_7863 x_15499 y_67628
id_7864 x_70122 y_60508
id_7865 x_60240 y_52646
id_7866 x_99294 y_73076
id_7867 x_14035 y_22841
id_7868 x_67376 y_4524
id_7869 x_11161 y_41310
id_7870 x_51768 y_21692
id_7871 x_60881 y_46656
id_7872 x_17421 y_64298
id_7873 x_41966 y_17343
id_7874 x_50672 y_80933
id_7875 x_57294 y_49392
id_7876 x_36293 y_23602
id_7877 x_755 y_26322
id_7878 x_71032 y_16483
id_7879 x_15343 y_9568
id_7880 x_35174 y_27955
id_7881 x_76116 y_80027
id_7882 x_49972 y_91467
id_7883 x_14583 y_16989
id_7884 x_33277 y_40425
id_7885 x_12159 y_9360
id_7886 x_28315 y_45039
id_7887 x_29441 y_55922
id_7888 x_21234 y_64969
id_7889 x_5383 y_26317
id_7890 x_81948 y_60568
id_7891 x_55827 y_22503
id_7892 x_59741 y_37699
id_7893 x_24407 y_1620
id_7894 x_40192 y_36326
id_7895 x_90485 y_95524
id_7896 x_23233 y_11459
id_7897 x_18573 y_89689
id_7898 x_13462 y_96560
id_7899 x_41602 y_4736
id_7900 x_23341 y_84115
id_7901 x_6437 y_57561
id_7902 x_77475 y_5848
id_7903 x_74185 y_65807
id_7904 x_71916 y_45942
id_7905 x_60160 y_99423
id_7906 x_86274 y_74610
id_7907 x_18727 y_76073
id_7908 x_68372 y_46502
id_7909 x_26833 y_43372
id_7910 x_11329 y_68695
id_7911 x_96676 y_90235
id_7912 x_21111 y_6388
id_7913 x_52720 y_82075
id_7914 x_28991 y_60902
id_7915 x_41228 y_20132
id_7916 x_37812 y_24261
id_7917 x_1466 y_83940
id_7918 x_3542 y_87348
id_7919 x_16940 y_27723
id_7920 x_44332 y_54521
id_7921 x_82264 y_66459
id_7922 x_38146 y_96572
id_7923 x_66711 y_5446
id_7924 x_16997 y_56054
id_7925 x_29011 y_38350
id_7926 x_90919 y_4247
id_7927 x_39615 y_63064
id_7928 x_38037 y_37400
id_7929 x_96457 y_42147
id_7930 x_78424 y_91417
id_7931 x_78118 y_65153
id_7932 x_8944 y_48764
id_7933 x_64370 y_53882
id_7934 x_13830 y_9129
id_7935 x_68198 y_88381
id_7936 x_81511 y_96254
id_7937 x_65731 y_21481
id_7938 x_52020 y_77362
id_7939 x_80868 y_92698
id_7940 x_91312 y_78717
id_7941 x_79974 y_48542
id_7942 x_38892 y_91134
id_7943 x_58636 y_25592
id_7944 x_3403 y_72597
id_7945 x_57287 y_55108
id_7946 x_87146 y_71694
id_7947 x_25400 y_3557
id_7948 x_5001 y_15172
id_7949 x_64986 y_72097
id_7950 x_25794 y_25669
id_7951 x_23309 y_39887
id_7952 x_4898 y_61591
id_7953 x_71987 y_51021
id_7954 x_95679 y_69
id_7955 x_5096 y_12976
id_7956 x_24399 y_16076
id_7957 x_12383 y_95629
id_7958 x_88262 y_46044
id_7959 x_35402 y_94224
id_7960 x_89525 y_62693
id_7961 x_94139 y_47125
id_7962 x_49939 y_29272
id_7963 x_79605 y_79723
id_7964 x_59261 y_46085
id_7965 x_43937 y_79601
id_7966 x_99163 y_49873
id_7967 x_83671 y_94840
id_7968 x_49614 y_77548
id_7969 x_4166 y_87311
id_7970 x_28622 y_59751
id_7971 x_73547 y_65855
id_7972 x_38235 y_66849
id_7973 x_23087 y_70449
id_7974 x_89755 y_90234
id_7975 x_27596 y_77778
id_7976 x_59389 y_5169
id_7977 x_4178 y_51052
id_7978 x_81861 y_27920
id_7979 x_615 y_62505
id_7980 x_24023 y_49567
id_7981 x_5693 y_75679
id_7982 x_93069 y_1607
id_7983 x_2925 y_86429
id_7984 x_24703 y_84362
id_7985 x_6422 y_86508
id_7986 x_65437 y_68215
id_7987 x_63067 y_31679
id_7988 x_10190 y_59802
id_7989 x_78694 y_67481
id_7990 x_81440 y_10564
id_7991 x_27612 y_90089
id_7992 x_39412 y_33435
id_7993 x_34628 y_97152
id_7994 x_94124 y_84929
id_7995 x_76603 y_14075
id_7996 x_49606 y_64562
id_7997 x_36642 y_64865
id_7998 x_48174 y_81235
id_7999 x_58142 y_93532
id_8000 x_98391 y_37156
id_8001 x_88248 y_31912
id_8002 x_64181 y_83805
id_8003 x_70640 y_52911
id_8004 x_64535 y_11653
id_8005 x_46137 y_44307
id_8006 x_83357 y_45534
id_8007 x_46246 y_87601
id_8008 x_17192 y_30990
id_8009 x_19580 y_28821
id_8010 x_94976 y_13395
id_8011 x_13971 y_83774
id_8012 x_88359 y_31293
id_8013 x_48151 y_28912
id_8014 x_93802 y_68152
id_8015 x_46015 y_90812
id_8016 x_8338 y_32595
id_8017 x_73791 y_62194
id_8018 x_39761 y_66187
id_8019 x_15824 y_40481
id_8020 x_88946 y_9988
id_8021 x_48237 y_6091
id_8022 x_17143 y_96317
id_8023 x_21389 y_31971
id_8024 x_64263 y_70583
id_8025 x_41817 y_43309
id_8026 x_15577 y_89500
id_8027 x_52296 y_26958
id_8028 x_23660 y_86682
id_8029 x_44637 y_23762
id_8030 x_80063 y_44319
id_8031 x_4053 y_23816
id_8032 x_96890 y_60549
id_8033 x_76171 y_24614
id_8034 x_2310 y_56135
id_8035 x_68198 y_5133
id_8036 x_76005 y_21166
id_8037 x_44273 y_15051
id_8038 x_50665 y_62797
id_8039 x_51715 y_77662
id_8040 x_83849 y_78369
id_8041 x_19625 y_57443
id_8042 x_60879 y_44803
id_8043 x_4269 y_48846
id_8044 x_23920 y_84756
id_8045 x_16634 y_1525
id_8046 x_34987 y_42800
id_8047 x_56772 y_9072
id_8048 x_71338 y_80754
id_8049 x_96796 y_53249
id_8050 x_20569 y_80313
id_8051 x_99800 y_13774
id_8052 x_89705 y_23235
id_8053 x_35548 y_24930
id_8054 x_67649 y_4602
id_8055 x_55377 y_84541
id_8056 x_83619 y_23077
id_8057 x_18611 y_98352
id_8058 x_85505 y_83524
id_8059 x_20636 y_73369
id_8060 x_21592 y_42058
id_8061 x_58853 y_57447
id_8062 x_46651 y_21296
id_8063 x_86884 y_59189
id_8064 x_89164 y_24467
id_8065 x_49675 y_72208
id_8066 x_10263 y_81064
id_8067 x_62571 y_70819
id_8068 x_56956 y_63834
id_8069 x_95951 y_40467
id_8070 x_62304 y_27140
id_8071 x_53695 y_55480
id_8072 x_73436 y_30162
id_8073 x_88519 y_19185
id_8074 x_94627 y_24823
id_8075 x_80141 y_37014
id_8076 x_17168 y_8055
id_8077 x_13256 y_1881
id_8078 x_70307 y_60681
id_8079 x_31489 y_32949
id_8080 x_68305 y_21132
id_8081 x_10742 y_23862
id_8082 x_47481 y_71194
id_8083 x_90794 y_24540
id_8084 x_84086 y_43111
id_8085 x_27531 y_1876
id_8086 x_58957 y_92634
id_8087 x_79849 y_98949
id_8088 x_88118 y_20969
id_8089 x_25047 y_39838
id_8090 x_69847 y_70095
id_8091 x_4466 y_7676
id_8092 x_8189 y_60552
id_8093 x_37118 y_57265
id_8094 x_60510 y_88536
id_8095 x_3270 y_10410
id_8096 x_22397 y_50037
id_8097 x_92164 y_22063
id_8098 x_7056 y_13753
id_8099 x_28535 y_98416
id_8100 x_98348 y_21630
id_8101 x_41057 y_94312
id_8102 x_56676 y_56157
id_8103 x_12569 y_16618
id_8104 x_35187 y_76894
id_8105 x_56664 y_12676
id_8106 x_20073 y_95247
id_8107 x_98173 y_28503
id_8108 x_43244 y_26098
id_8109 x_96095 y_80091
id_8110 x_28252 y_27684
id_8111 x_36678 y_93002
id_8112 x_21037 y_16975
id_8113 x_41664 y_30367
id_8114 x_25943 y_26827
id_8115 x_82087 y_47477
id_8116 x_14420 y_53280
id_8117 x_61587 y_82347
id_8118 x_98905 y_26666
id_8119 x_34829 y_15951
id_8120 x_67626 y_28543
id_8121 x_56424 y_13252
id_8122 x_57400 y_67989
id_8123 x_13647 y_86743
id_8124 x_977 y_25401
id_8125 x_82289 y_7879
id_8126 x_23085 y_69726
id_8127 x_59131 y_28625
id_8128 x_75030 y_55905
id_8129 x_66833 y_65259
id_8130 x_91596 y_13321
id_8131 x_97411 y_39652
id_8132 x_25912 y_43188
id_8133 x_59035 y_69441
id_8134 x_68087 y_53040
id_8135 x_17536 y_47806
id_8136 x_81628 y_69891
id_8137 x_78786 y_56035
id_8138 x_97988 y_90113
id_8139 x_41035 y_7595
id_8140 x_94091 y_43733
id_8141 x_57315 y_31149
id_8142 x_40252 y_73578
id_8143 x_87198 y_61744
id_8144 x_46649 y_55608
id_8145 x_84450 y_24369
id_8146 x_55351 y_15738
id_8147 x_62575 y_62120
id_8148 x_21870 y_30625
id_8149 x_3735 y_82417
id_8150 x_5299 y_35115
id_8151 x_28221 y_69033
id_8152 x_39357 y_97445
id_8153 x_21426 y_35128
id_8154 x_87943 y_64785
id_8155 x_23186 y_73055
id_8156 x_98349 y_26343
id_8157 x_20370 y_90394
id_8158 x_52817 y_89002
id_8159 x_47795 y_8491
id_8160 x_84884 y_11355
id_8161 x_94795 y_39705
id_8162 x_70802 y_95974
id_8163 x_35198 y_52655
id_8164 x_28276 y_96920
id_8165 x_47011 y_80932
id_8166 x_54875 y_59713
id_8167 x_64732 y_30069
id_8168 x_16695 y_74400
id_8169 x_12058 y_89994
id_8170 x_54192 y_88825
id_8171 x_95598 y_65760
id_8172 x_6581 y_98868
id_8173 x_1295 y_98053
id_8174 x_68793 y_5144
id_8175 x_24377 y_56760
id_8176 x_85699 y_1559
id_8177 x_80967 y_55866
id_8178 x_57180 y_40097
id_8179 x_94890 y_55972
id_8180 x_74559 y_98370
id_8181 x_26739 y_91948
id_8182 x_34038 y_61688
id_8183 x_13926 y_87538
id_8184 x_76000 y_19804
id_8185 x_20246 y_96176
id_8186 x_80364 y_69994
id_8187 x_51354 y_37843
id_8188 x_7687 y_12741
id_8189 x_78645 y_85482
id_8190 x_13272 y_24069
id_8191 x_28125 y_91304
id_8192 x_77286 y_89440
id_8193 x_33201 y_33271
id_8194 x_87733 y_88132
id_8195 x_20692 y_5081
id_8196 x_85090 y_24148
id_8197 x_97917 y_69211
id_8198 x_27530 y_9949
id_8199 x_35359 y_41849
id_8200 x_63860 y_22714
id_8201 x_94224 y_81023
id_8202 x_7671 y_69279
id_8203 x_31066 y_4774
id_8204 x_90639 y_15602
id_8205 x_22752 y_74928
id_8206 x_35551 y_59294
id_8207 x_94141 y_43835
id_8208 x_30316 y_49684
id_8209 x_98184 y_76377
id_8210 x_3104 y_88850
id_8211 x_93523 y_27626
id_8212 x_95695 y_79212
id_8213 x_88230 y_77714
id_8214 x_7237 y_18506
id_8215 x_69978 y_99790
id_8216 x_33845 y_81359
id_8217 x_22712 y_64409
id_8218 x_60783 y_68179
id_8219 x_37817 y_64211
id_8220 x_73489 y_46708
id_8221 x_63795 y_76504
id_8222 x_41264 y_59326
id_8223 x_2639 y_68120
id_8224 x_93195 y_20102
id_8225 x_53372 y_86906
id_8226 x_49711 y_79549
id_8227 x_23614 y_77240
id_8228 x_95150 y_92222
id_8229 x_78618 y_3177
id_8230 x_76823 y_82498
id_8231 x_73810 y_62131
id_8232 x_94261 y_67298
id_8233 x_21729 y_24457
id_8234 x_98710 y_60989
id_8235 x_77098 y_39847
id_8236 x_57367 y_57344
id_8237 x_84864 y_10156
id_8238 x_49510 y_56197
id_8239 x_25136 y_40078
id_8240 x_52320 y_78292
id_8241 x_6302 y_42064
id_8242 x_43125 y_90841
id_8243 x_2955 y_89889
id_8244 x_91694 y_48440
id_8245 x_8838 y_86519
id_8246 x_41353 y_39231
id_8247 x_76659 y_36217
id_8248 x_80906 y_14584
id_8249 x_46413 y_88263
id_8250 x_90677 y_72085
id_8251 x_21757 y_50258
id_8252 x_5493 y_56232
id_8253 x_40027 y_52640
id_8254 x_74981 y_38996
id_8255 x_95642 y_82881
id_8256 x_17327 y_43299
id_8257 x_18917 y_97767
id_8258 x_56448 y_76438
id_8259 x_82733 y_65219
id_8260 x_4524 y_47650
id_8261 x_8035 y_83328
id_8262 x_1928 y_54212
id_8263 x_65791 y_73569
id_8264 x_54821 y_33917
id_8265 x_27837 y_47618
id_8266 x_17010 y_98211
id_8267 x_1933 y_2750
id_8268 x_47171 y_79943
id_8269 x_97399 y_9495
id_8270 x_35091 y_52408
id_8271 x_6855 y_17049
id_8272 x_31351 y_2272
id_8273 x_56874 y_16861
id_8274 x_33695 y_67937
id_8275 x_75776 y_72907
id_8276 x_80307 y_87062
id_8277 x_50307 y_48333
id_8278 x_75311 y_32186
id_8279 x_94630 y_32479
id_8280 x_25046 y_51812
id_8281 x_34823 y_99729
id_8282 x_95007 y_75762
id_8283 x_20001 y_12205
id_8284 x_6803 y_88303
id_8285 x_7202 y_12012
id_8286 x_82108 y_20245
id_8287 x_31346 y_35545
id_8288 x_6276 y_62129
id_8289 x_63865 y_22345
id_8290 x_28170 y_54603
id_8291 x_83993 y_84006
id_8292 x_34678 y_69222
id_8293 x_35272 y_44882
id_8294 x_38552 y_53170
id_8295 x_16447 y_65610
id_8296 x_96374 y_74754
id_8297 x_60761 y_12942
id_8298 x_29822 y_73070
id_8299 x_90514 y_44934
id_8300 x_57885 y_84809
id_8301 x_94838 y_39209
id_8302 x_60276 y_93987
id_8303 x_67759 y_3880
id_8304 x_82993 y_26215
id_8305 x_60931 y_75595
id_8306 x_65845 y_88156
id_8307 x_50815 y_27294
id_8308 x_18745 y_34929
id_8309 x_93630 y_79409
id_8310 x_98626 y_33486
id_8311 x_43053 y_32591
id_8312 x_42105 y_78362
id_8313 x_35425 y_17469
id_8314 x_90340 y_7689
id_8315 x_5143 y_87519
id_8316 x_2014 y_62034
id_8317 x_78952 y_64806
id_8318 x_87954 y_26310
id_8319 x_11996 y_85204
id_8320 x_16646 y_95959
id_8321 x_70782 y_79586
id_8322 x_33740 y_12555
id_8323 x_38637 y_70620
id_8324 x_10597 y_21135
id_8325 x_17738 y_60908
id_8326 x_87053 y_11802
id_8327 x_28490 y_37618
id_8328 x_1796 y_21543
id_8329 x_61787 y_21105
id_8330 x_10062 y_88681
id_8331 x_22617 y_40662
id_8332 x_72894 y_72041
id_8333 x_14500 y_29192
id_8334 x_64733 y_69628
id_8335 x_53409 y_90405
id_8336 x_86897 y_97540
id_8337 x_67109 y_7115
id_8338 x_93304 y_18787
id_8339 x_31260 y_27252
id_8340 x_31801 y_43863
id_8341 x_17167 y_85409
id_8342 x_79533 y_60160
id_8343 x_77720 y_92049
id_8344 x_4020 y_85660
id_8345 x_77837 y_49951
id_8346 x_12978 y_83901
id_8347 x_83668 y_38037
id_8348 x_65336 y_21789
id_8349 x_60814 y_36403
id_8350 x_3576 y_99624
id_8351 x_95996 y_53211
id_8352 x_33169 y_33544
id_8353 x_48904 y_54021
id_8354 x_18788 y_24644
id_8355 x_61331 y_87228
id_8356 x_88914 y_6115
id_8357 x_99276 y_45447
id_8358 x_40570 y_20017
id_8359 x_80320 y_2003
id_8360 x_14120 y_38687
id_8361 x_43398 y_14143
id_8362 x_64446 y_12279
id_8363 x_50971 y_90131
id_8364 x_89264 y_93549
id_8365 x_74667 y_76091
id_8366 x_87939 y_63785
id_8367 x_4585 y_30281
id_8368 x_14908 y_59622
id_8369 x_39772 y_17411
id_8370 x_60630 y_79519
id_8371 x_62787 y_73699
id_8372 x_39980 y_30780
id_8373 x_74773 y_64534
id_8374 x_93106 y_63275
id_8375 x_69172 y_80955
id_8376 x_6956 y_24370
id_8377 x_51939 y_98566
id_8378 x_47077 y_61111
id_8379 x_74083 y_53095
id_8380 x_48719 y_90308
id_8381 x_28346 y_70499
id_8382 x_53905 y_54940
id_8383 x_76033 y_26309
id_8384 x_96834 y_86155
id_8385 x_12255 y_98884
id_8386 x_33829 y_94180
id_8387 x_48292 y_24278
id_8388 x_86036 y_18547
id_8389 x_88285 y_56636
id_8390 x_13146 y_78322
id_8391 x_4153 y_87340
id_8392 x_64669 y_76388
id_8393 x_67398 y_78584
id_8394 x_61607 y_28339
id_8395 x_79387 y_22594
id_8396 x_45862 y_6184
id_8397 x_52710 y_46432
id_8398 x_97309 y_9793
id_8399 x_35412 y_44115
id_8400 x_59193 y_4911
id_8401 x_37139 y_32748
id_8402 x_31330 y_95564
id_8403 x_11683 y_97392
id_8404 x_87618 y_30813
id_8405 x_73922 y_10641
id_8406 x_49388 y_81063
id_8407 x_80828 y_87142
id_8408 x_99426 y_57513
id_8409 x_85994 y_60757
id_8410 x_52780 y_89838
id_8411 x_85033 y_52650
id_8412 x_9978 y_21831
id_8413 x_5261 y_32230
id_8414 x_5870 y_32458
id_8415 x_57203 y_59751
id_8416 x_33012 y_40705
id_8417 x_57778 y_39246
id_8418 x_62396 y_6558
id_8419 x_55409 y_3621
id_8420 x_6263 y_97596
id_8421 x_35845 y_99837
id_8422 x_67854 y_50955
id_8423 x_64143 y_41499
id_8424 x_1179 y_23769
id_8425 x_23042 y_48568
id_8426 x_60224 y_91704
id_8427 x_40880 y_99491
id_8428 x_51483 y_24855
id_8429 x_63211 y_79744
id_8430 x_16317 y_42995
id_8431 x_11486 y_22589
id_8432 x_60356 y_28062
id_8433 x_89406 y_2780
id_8434 x_15992 y_50784
id_8435 x_42973 y_62054
id_8436 x_71014 y_50441
id_8437 x_53833 y_16377
id_8438 x_21515 y_92046
id_8439 x_47111 y_19297
id_8440 x_10418 y_13595
id_8441 x_24775 y_33143
id_8442 x_94334 y_67533
id_8443 x_93434 y_90402
id_8444 x_40921 y_55222
id_8445 x_41545 y_11303
id_8446 x_96522 y_50946
id_8447 x_35135 y_80427
id_8448 x_79579 y_12873
id_8449 x_43456 y_75132
id_8450 x_49159 y_82386
id_8451 x_76372 y_81632
id_8452 x_69920 y_80334
id_8453 x_13845 y_30759
id_8454 x_44922 y_19004
id_8455 x_34510 y_34768
id_8456 x_15923 y_62001
id_8457 x_5155 y_8974
id_8458 x_37147 y_80712
id_8459 x_75796 y_17568
id_8460 x_12976 y_75664
id_8461 x_36091 y_91689
id_8462 x_52625 y_53868
id_8463 x_28002 y_29582
id_8464 x_35576 y_79059
id_8465 x_76874 y_3686
id_8466 x_399 y_40814
id_8467 x_98542 y_67498
id_8468 x_66547 y_20610
id_8469 x_63593 y_76295
id_8470 x_73836 y_68158
id_8471 x_51569 y_10090
id_8472 x_77520 y_39733
id_8473 x_7691 y_14643
id_8474 x_68222 y_91699
id_8475 x_22594 y_56926
id_8476 x_95469 y_67096
id_8477 x_91585 y_25111
id_8478 x_61163 y_60869
id_8479 x_74117 y_89989
id_8480 x_15043 y_227
id_8481 x_66438 y_84651
id_8482 x_28051 y_30608
id_8483 x_20794 y_52342
id_8484 x_41476 y_54864
id_8485 x_93103 y_58585
id_8486 x_89856 y_33532
id_8487 x_77663 y_62979
id_8488 x_73835 y_17428
id_8489 x_92259 y_98543
id_8490 x_15519 y_50314
id_8491 x_9936 y_12008
id_8492 x_63367 y_49022
id_8493 x_94737 y_77178
id_8494 x_26202 y_41146
id_8495 x_87873 y_5300
id_8496 x_6723 y_16337
id_8497 x_8072 y_41286
id_8498 x_73666 y_26186
id_8499 x_75261 y_52752
id_8500 x_58809 y_49861
id_8501 x_40285 y_89987
id_8502 x_90047 y_27876
id_8503 x_5003 y_19294
id_8504 x_75045 y_54777
id_8505 x_46911 y_9603
id_8506 x_31281 y_13020
id_8507 x_20339 y_82792
id_8508 x_17784 y_24944
id_8509 x_92295 y_21869
id_8510 x_61465 y_97515
id_8511 x_85221 y_67978
id_8512 x_86666 y_35354
id_8513 x_41165 y_27119
id_8514 x_50394 y_1628
id_8515 x_92337 y_50559
id_8516 x_57673 y_13447
id_8517 x_21497 y_49094
id_8518 x_81568 y_68707
id_8519 x_22326 y_50630
id_8520 x_40636 y_14688
id_8521 x_24700 y_13008
id_8522 x_92906 y_85208
id_8523 x_32681 y_59549
id_8524 x_89986 y_52778
id_8525 x_34119 y_13506
id_8526 x_97457 y_64948
id_8527 x_79858 y_69398
id_8528 x_28483 y_59913
id_8529 x_97884 y_54171
id_8530 x_56357 y_85460
id_8531 x_3115 y_99185
id_8532 x_68724 y_77456
id_8533 x_87111 y_65203
id_8534 x_1307 y_89339
id_8535 x_23591 y_36916
id_8536 x_42155 y_2438
id_8537 x_5488 y_30921
id_8538 x_28834 y_88484
id_8539 x_37137 y_41691
id_8540 x_70394 y_40257
id_8541 x_41239 y_83730
id_8542 x_13600 y_34112
id_8543 x_4424 y_74944
id_8544 x_38595 y_38978
id_8545 x_77493 y_46183
id_8546 x_13027 y_40438
id_8547 x_66836 y_54992
id_8548 x_55650 y_5624
id_8549 x_2084 y_27790
id_8550 x_60500 y_74922
id_8551 x_41664 y_54015
id_8552 x_10963 y_29843
id_8553 x_82771 y_8211
id_8554 x_69418 y_52956
id_8555 x_75120 y_81617
id_8556 x_62589 y_65346
id_8557 x_98925 y_63469
id_8558 x_95358 y_99899
id_8559 x_56689 y_24105
id_8560 x_16491 y_44504
id_8561 x_45670 y_16829
id_8562 x_28611 y_68339
id_8563 x_23324 y_33628
id_8564 x_81676 y_26498
id_8565 x_51517 y_20980
id_8566 x_14369 y_23474
id_8567 x_7014 y_86317
id_8568 x_10989 y_4411
id_8569 x_75487 y_3170
id_8570 x_22809 y_34512
id_8571 x_4224 y_53561
id_8572 x_62317 y_21650
id_8573 x_74755 y_29915
id_8574 x_16365 y_34964
id_8575 x_70742 y_55575
id_8576 x_39980 y_73092
id_8577 x_58822 y_72948
id_8578 x_86425 y_39739
id_8579 x_70429 y_91378
id_8580 x_1068 y_91344
id_8581 x_71229 y_83023
id_8582 x_56746 y_31921
id_8583 x_31404 y_64343
id_8584 x_36486 y_43504
id_8585 x_64838 y_3237
id_8586 x_75834 y_57113
id_8587 x_88168 y_47443
id_8588 x_61488 y_88826
id_8589 x_61678 y_78494
id_8590 x_45557 y_88258
id_8591 x_13191 y_57349
id_8592 x_75447 y_72657
id_8593 x_13398 y_42763
id_8594 x_58272 y_48804
id_8595 x_66469 y_31507
id_8596 x_75634 y_57059
id_8597 x_3319 y_90764
id_8598 x_39703 y_7126
id_8599 x_16579 y_27337
id_8600 x_34783 y_13500
id_8601 x_56104 y_65723
id_8602 x_19869 y_80076
id_8603 x_11730 y_87711
id_8604 x_77187 y_27990
id_8605 x_46083 y_19838
id_8606 x_79301 y_8566
id_8607 x_4345 y_41822
id_8608 x_13103 y_94079
id_8609 x_20214 y_29103
id_8610 x_42826 y_93070
id_8611 x_57674 y_35609
id_8612 x_16233 y_94084
id_8613 x_76731 y_69118
id_8614 x_18182 y_1927
id_8615 x_87964 y_10869
id_8616 x_54040 y_93951
id_8617 x_65463 y_83531
id_8618 x_1729 y_90354
id_8619 x_20698 y_77195
id_8620 x_5671 y_2131
id_8621 x_865 y_1760
